,T_return,T_supply,P_in,P_th,P_th_boiler,T_od,defrost,T_room,T_room_sp,Q_w
2023-02-06 23:47:00+01:00,23.72,26.34,0.32,1.436,0.0,1.5,False,20.0,20.0,7.93
2023-02-06 23:48:00+01:00,23.71,26.37,0.307,1.418,0.0,2.0,False,20.0,20.0,7.98
2023-02-06 23:49:00+01:00,23.7,26.27,0.307,1.363,0.0,2.0,False,20.0,20.0,7.77
2023-02-06 23:50:00+01:00,23.68,26.13,0.305,1.308,0.0,2.0,False,20.0,20.0,7.84
2023-02-06 23:51:00+01:00,23.67,26.15,0.305,1.292,0.0,1.5,False,20.0,20.0,7.68
2023-02-06 23:52:00+01:00,23.66,26.16,0.303,1.345,0.0,1.5,False,20.0,20.0,7.65
2023-02-06 23:53:00+01:00,23.65,26.17,0.303,1.311,0.0,1.5,False,20.0,20.0,7.6
2023-02-06 23:54:00+01:00,23.63,26.2,0.307,1.328,0.0,1.5,False,20.0,20.0,7.62
2023-02-06 23:55:00+01:00,23.63,26.25,0.304,1.381,0.0,1.5,False,20.0,20.0,7.6
2023-02-06 23:56:00+01:00,23.61,26.36,0.311,1.397,0.0,1.5,False,20.0,20.0,7.49
2023-02-06 23:57:00+01:00,23.61,26.29,0.311,1.363,0.0,1.5,False,20.0,20.0,7.53
2023-02-06 23:58:00+01:00,23.6,26.17,0.309,1.311,0.0,1.5,False,20.0,20.0,7.5
2023-02-06 23:59:00+01:00,23.59,26.12,0.309,1.293,0.0,1.5,False,20.0,20.0,7.48
2023-02-07 00:00:00+01:00,23.59,26.12,0.309,1.293,0.0,1.5,True,20.0,20.0,7.48
